0.0	0.0
-39.61148932232764	0.0
-167.17580556010762	28.86235227783743
-173.02543440401308	0.0
-167.35426308969744	113.06308598697522
-126.05516020166738	169.1258098373721
-56.580602922152295	141.10538804354658
41.381564329927755	252.72054583971163
19.937422974566736	170.57581067362756
8.669969000711692	170.61349647770365
13.605092013697863	55.99897563482588
55.052922219622346	22.376031061398628
91.5191365515706	105.38492184336909
128.83580010285138	64.85104239499418
195.35786584640135	174.2382483152731
132.3879472612179	201.51998213331873
101.47163494422324	294.4378707133611
68.30654057190095	259.8748523749797
135.8898619353128	264.7726395044347
169.39344742018585	235.1768579742146
151.27827879141486	340.6208728022324
157.66745986679695	202.42316853166767
41.964789949631665	134.9801784395968
-96.87484125744771	131.4234273407097
-112.08320172385423	268.5852524318915
-155.80160547960412	384.8391491271562
-144.1312094766618	464.01710463613165
-147.9933922080655	510.2697058140882
-100.35692312600113	628.068236524892
-179.18656680549168	549.0004252703394
-162.08110832294307	651.2752571226415
-210.44333155656457	642.3250300778367
-201.88100151076083	747.2756635271194
-154.08202760980708	835.8995447515774
-190.19736339624774	889.4833769006435
-186.93356785478053	998.0971068055518
-143.83498902509234	895.5082783399715
-114.93208460290455	1000.0
-117.69743774460308	850.4797479394441
-83.71028746895985	763.4106686255122
-159.1855539510401	832.0509736084981
-109.66914328367218	952.935575547913
-171.2689013679874	1000.0
-310.4528854174181	1000.0
-416.6822390159281	944.0531185649039
-415.0855506844805	1000.0
-500.0	1000.0
-500.0	1000.0
-435.0867654518037	1000.0
-463.5031864125078	960.9137176537112
-482.33385342989783	1000.0
-471.4678848585187	938.8365172381199
-462.58940858282045	792.4813397197418
-452.4969282539102	934.2984231876579
-440.91707678700584	1000.0
-459.6426240468721	860.5915863927266
-458.0282738175863	989.6108497323967
-397.77271060858925	881.9776706751377
-389.18247221617605	989.8913928270944
-421.1221570065149	852.0620327531317
-334.44055541614495	782.4584252991912
-269.7786249837052	673.3615607425785
-235.09882439451044	754.9465656321671
-253.24160612308432	776.1675616127944
-290.0219860586733	742.0747122678335
-318.8824138929903	698.153139805467
-361.9606441826871	820.2026119015228
-493.07153156108177	880.201036035228
-500.0	896.9073101803629
-500.0	986.0148716476915
-500.0	1000.0
-500.0	877.0845992771973
-394.0149172154802	848.4868497031358
-376.64783879730385	708.1497456769333
-318.8483852198911	643.6722691550262
-327.21518063883155	619.9150335938762
-203.39686761684828	627.6793445572421
-125.66704563578132	599.5871298920506
-154.27759059789602	690.7782510432278
-153.11391747761832	643.0542156371926
-159.0935118573062	529.1213381285795
-107.53217305381204	657.7717443411277
-187.2976503317396	721.7504531472866
-240.69712359055717	813.1480500028179
-298.1344400271563	924.4902527269489
-296.30651801118023	872.7725420865834
-234.84291122821583	895.6841107444901
-249.13632246912354	975.6193679008286
-314.78435844740073	879.1210014896238
-327.6173957112347	813.4959560449508
-329.8513709413892	929.0794972986542
-337.57379586907814	804.8201725592414
-304.69095819442197	663.6096113545967
-225.6384361937528	673.674087393637
-185.16004046672626	759.3706780807969
-279.839078999639	702.1233803666034
-326.51352146238105	794.2082737240917
-225.51154485197696	876.3951039836373
-280.67628884126555	798.9332919476836
-251.42456244929764	697.6308017938672
-270.1371388305375	656.1579526657271
-305.40575475686364	629.1797122095187
-175.06578667549152	672.4598364980405
-141.3615102084992	580.1289046206282
-220.938414780974	604.3936973473344
-198.69542437249441	693.7174204160046
-196.73020595846776	563.7561488565784
-219.7494810412309	670.832754377773
-91.27573320990115	722.0157193260973
-124.368377795376	596.7502122499118
-177.0952249389128	557.190092621837
-170.35248973780884	441.3355565089398
-50.68547788866947	466.6193875328987
-96.6138031705809	499.4847714222036
-38.09281182425025	609.573841793908
-60.00146107947965	501.4728062557613
-161.94154901236516	410.7272324675839
-168.12995609635757	304.4274842519229
-68.34022969222943	223.23288270729233
-164.74676449501214	288.38849843324556
-101.23984690723532	177.03474727930774
-131.03338451588593	278.8237655091108
-149.15868551651377	415.8002515280823
-233.99722815794635	393.20482701448555
-174.6930574587221	460.039958180779
-67.11757262530877	407.95384175537055
-16.337035460087208	472.30780081899337
-23.56957268110066	357.1015763702548
-37.39146310464011	262.11210491967614
-42.904647274897094	382.4387419905163
-27.131140037422554	276.92837566336004
-26.02073210447359	184.06635747839817
-32.417180848894034	93.58997098576828
54.914223705439895	23.90354028204807
-11.279832820179763	90.11361277560493
-30.881311664820075	0.0
-14.38209946875639	0.0
-5.0017879871297275	0.0
-23.10860673879728	115.17493866299033
113.38641495196848	117.32789877592703
111.2196135556193	57.6088818745798
140.82571901663243	0.0
24.535570452435152	75.18185757839123
65.68291589987244	127.74533973239419
145.0076196145783	214.40308341418265
144.9875546222828	95.47628364561183
221.787326898243	156.20309007654447
265.04160127788026	61.084694792540105
168.44443066783464	68.76070144284623
199.82581285238518	19.88077631532085
157.43068147832417	0.0
160.208337270811	101.37956171600237
158.85115576343165	212.6797327942924
138.72821758704524	329.825350026196
94.70916203702635	413.00095063344753
93.98246148569218	509.5678176463826
165.6085410697051	569.2669641610399
112.12530467779463	466.4914553300165
169.75956996257972	559.5881042838496
121.73549445092745	632.0009777972225
51.492107221386945	534.7959553518575
11.2710597489233	412.1021747778999
89.59719557753942	299.1592957915455
71.4104301758585	389.91387881731856
14.7583250307705	319.6413958477617
-16.4631438281166	445.1328890260737
